liberalisation	openness	OtherRelated	公开化,透明度,开放性	公开化,透明度,开放性
requirements	subject	OtherRelated	主体,学科,主题,议题,标题	主体,学科,主题,议题,标题
tango	penalty	OtherRelated	刑,罚款,惩罚,刑罚,罚则	刑,罚款,惩罚,刑罚,罚则
failure	heart	OtherRelated	心,内心,心脏,心灵,中心	心,内心,心脏,心灵,中心
articles	article	OtherRelated	条,品,著作,撰文,文章	条,品,著作,撰文,文章
human	labor	OtherRelated	功夫,劳,工,劳工,分娩	功夫,劳,工,劳工,分娩
aspirations	wish	OtherRelated	愿意,想,意思,意,巴	愿意,想,意思,意,巴
means	materials	OtherRelated	物品,物事	物品,物事
attract	attractive	OtherRelated	俏皮,靓,诱人,爽目,有魅力	俏皮,靓,诱人,爽目,有魅力
moment	instance	OtherRelated	案件,例,例子,故,副本	案件,例,例子,故,副本
wheat	harvest	OtherRelated	采集,年,获,收获	采集,年,获,收获
plant	output	OtherRelated	产量,输出,出品	产量,输出,出品
insult	slap	OtherRelated	猛击,拍,掌,拍打,掴	猛击,拍,掌,拍打,掴
mainstream	main	OtherRelated	基本,主干,主要,正,主	基本,主干,主要,正,主
killer	perpetrator	OtherRelated	行凶者,犯罪者	行凶者,犯罪者
agent	uniform	OtherRelated	匀,划一,制服,均,均质	匀,划一,制服,均,均质
advantage	abuse	OtherRelated	辱骂,骂,滥用,弊端,虐待	辱骂,骂,滥用,弊端,虐待
girls	talent	OtherRelated	才能,人才,才,天才,具	才能,人才,才,天才,具
chairs	lecture	OtherRelated	公演,讲,演讲,讲学,报告	公演,讲,演讲,讲学,报告
submission	material	OtherRelated	物质,材质,材料,器材,资料	物质,材质,材料,器材,资料
horror	worry	OtherRelated	系,患,担忧,担心,悬	系,患,担忧,担心,悬
today	nowadays	OtherRelated	现今,当今,现在,眼时,如今	现今,当今,现在,眼时,如今
expression	appearance	OtherRelated	产生,表面,现象,像,相	产生,表面,现象,像,相
investigation	question	OtherRelated	问题,质,质疑,讯,疑问	问题,质,质疑,讯,疑问
profiling	portrait	OtherRelated	头像,相,画像,像,肖像	头像,相,画像,像,肖像
fact	truth	OtherRelated	实情,真理,道,谛,理	实情,真理,道,谛,理
exciting	nice	OtherRelated	顺气,尼斯,和蔼,宜人,可亲	顺气,尼斯,和蔼,宜人,可亲
settlement	liquidation	OtherRelated	清盘	清盘
english	cultural	OtherRelated	文化	文化
proposal	motion	OtherRelated	议案,运动,动态,提案,动作	议案,运动,动态,提案,动作
officer	registrar	OtherRelated	登记员	登记员
award	recognition	OtherRelated	赞誉,承认,认出	赞誉,承认,认出
functional	work	OtherRelated	工作,事,事务,作品	工作,事,事务,作品
reliance	unit	OtherRelated	单位,装置,部队,单元	单位,装置,部队,单元
recording	tape	OtherRelated	卷带,碌	卷带,碌
codification	compilation	OtherRelated	汇编,纂修,合辑,合集,组合	汇编,纂修,合辑,合集,组合
wonderful	exciting	OtherRelated	令人振奋,带劲,使兴奋,扣人心弦,刺激性	令人振奋,带劲,使兴奋,扣人心弦,刺激性
presentations	speaker	OtherRelated	语者,音箱,扬声器,演说者,议长	语者,音箱,扬声器,演说者,议长
rigid	flexible	OtherRelated	机,机动,灵活,软,柔	机,机动,灵活,软,柔
openness	regularity	OtherRelated	规则化,规则性	规则化,规则性
discord	friction	OtherRelated	摩擦力,摩擦	摩擦力,摩擦
park	conservation	OtherRelated	守恒,保育	守恒,保育
team	college	OtherRelated	大学,学院,学堂,院校	大学,学院,学堂,院校
audience	orientation	OtherRelated	向,方向,导向,朝向,倾向	向,方向,导向,朝向,倾向
diesel	gas	OtherRelated	炁,煤气,瓦斯,气体,气	炁,煤气,瓦斯,气体,气
tenant	population	OtherRelated	总体,种群,户口,母体,人口	总体,种群,户口,母体,人口
wagon	basket	OtherRelated	篮子,笼,笼子,篮	篮子,笼,笼子,篮
manufacturer	processor	OtherRelated	处理器	处理器
suitable	interesting	OtherRelated	有趣,趣,好玩,有兴趣,有意思	有趣,趣,好玩,有兴趣,有意思
label	term	OtherRelated	项,词语,术语,期,条件	项,词语,术语,期,条件
surprised	surprising	OtherRelated	异,出人意料,可怪	异,出人意料,可怪
fiance	husband	OtherRelated	丈夫,夫,老公,先生,丈	丈夫,夫,老公,先生,丈
severe	serious	OtherRelated	严重,尊重,笃,重,严肃	严重,尊重,笃,重,严肃
pane	pad	OtherRelated	肉垫,垫,垫子,衬垫,填充	肉垫,垫,垫子,衬垫,填充
serious	enormous	OtherRelated	巨型,庞,巨大,极大,庞大	巨型,庞,巨大,极大,庞大
visits	operations	OtherRelated	运筹,运作	运筹,运作
joker	joke	OtherRelated	闹,玩笑,笑话,开玩笑	闹,玩笑,笑话,开玩笑
house	garage	OtherRelated	车库,车行,车房	车库,车行,车房
rector	dean	OtherRelated	院长,教长,系主任	院长,教长,系主任
cry	tear	OtherRelated	扒,裂片,扯,撕裂	扒,裂片,扯,撕裂
alignment	railroad	OtherRelated	铁路	铁路
blessing	benefit	OtherRelated	利,效益,利益,优点	利,效益,利益,优点
vocational	specialist	OtherRelated	灰领,专人,专门,专司,专家	灰领,专人,专门,专司,专家
intensely	deep	OtherRelated	深,沉,深刻,大	深,沉,深刻,大
proprietary	classified	OtherRelated	机密	机密
announcements	proclamation	OtherRelated	文告	文告
cabinet	container	OtherRelated	容器,货柜,包,笼子,集装箱	容器,货柜,包,笼子,集装箱
administration	dose	OtherRelated	剂,服,用量	剂,服,用量
ice	snowy	OtherRelated	似雪,白	似雪,白
argument	case	OtherRelated	案,例子,案件,格	案,例子,案件,格
blades	sheet	OtherRelated	片儿,薄板,被单,篇,片	片儿,薄板,被单,篇,片
guide	instruction	OtherRelated	训词,训令,指令,训,训条	训词,训令,指令,训,训条
section	law	OtherRelated	法学,法,辟,法律	法学,法,辟,法律
presentations	records	OtherRelated	档,箓,案卷,簿籍	档,箓,案卷,簿籍
life	residence	OtherRelated	公馆,舍,住宅,居,住所	公馆,舍,住宅,居,住所
bridge	bring	OtherRelated	安,拿来,带来,带	安,拿来,带来,带
maker	craftsman	OtherRelated	匠	匠
fighting	fire	OtherRelated	火力,火,火灾,发射,射击	火力,火,火灾,发射,射击
blockage	traffic	OtherRelated	车流,贩运,交通,车行,贩卖	车流,贩运,交通,车行,贩卖
recording	take	OtherRelated	将,拍,夺得,拿,于	将,拍,夺得,拿,于
sadness	pain	OtherRelated	苦,楚,痛,痛苦,疼痛	苦,楚,痛,痛苦,疼痛
scales	balance	OtherRelated	兼顾,余额,平衡,抵,权衡	兼顾,余额,平衡,抵,权衡
footsteps	trace	OtherRelated	迹,影,踪,丝,遗迹	迹,影,踪,丝,遗迹
hiring	tender	OtherRelated	温,纤细,温柔,嫩	温,纤细,温柔,嫩
desk	classroom	OtherRelated	课堂,课室,教室	课堂,课室,教室
sweet	affectionate	OtherRelated	脉脉,多情,温存,情种,亲热	脉脉,多情,温存,情种,亲热
backing	leadership	OtherRelated	领导能力,主导性,领导,主导权	领导能力,主导性,领导,主导权
governing	power	OtherRelated	权力,势力,权利,力量,权	权力,势力,权利,力量,权
peak	everest	OtherRelated	额菲尔士	额菲尔士
qualification	qualified	OtherRelated	够格,胜任,合格	够格,胜任,合格
breakdown	range	OtherRelated	较差,方圆,幅度,射程,范围	较差,方圆,幅度,射程,范围
entries	scriptures	OtherRelated	经文,经书,经典	经文,经书,经典
travel	jet	OtherRelated	喷射机,喷射,喷气机,喷气	喷射机,喷射,喷气机,喷气
argument	thesis	OtherRelated	论据,论文,论点	论据,论文,论点
money	deposit	OtherRelated	贮存,存,存放,储藏,沉积	贮存,存,存放,储藏,沉积
empathy	understanding	OtherRelated	认识,认知,约定,理解,见解	认识,认知,约定,理解,见解
jobs	women	OtherRelated	壸,女人家	壸,女人家
boatman	boat	OtherRelated	船,舺,船只,舟,小船	船,舺,船只,舟,小船
thrill	excitation	OtherRelated	兴奋	兴奋
fun	amusement	OtherRelated	嬉,娱乐,娱遣,欢娱,消遣	嬉,娱乐,娱遣,欢娱,消遣
literature	reading	OtherRelated	度数,音,读数,读法,阅读	度数,音,读数,读法,阅读
wrong	dad	OtherRelated	大大,老爸,爹,阿爹,爸	大大,老爸,爹,阿爹,爸
fund	division	OtherRelated	科,部,部门,割据,支	科,部,部门,割据,支
exploitation	production	OtherRelated	产生,产制	产生,产制
protection	security	OtherRelated	安,安全,抵押品,安全性	安,安全,抵押品,安全性
prize	fellowship	OtherRelated	友谊,联谊,团契	友谊,联谊,团契
lukewarm	cool	OtherRelated	凉,炫,俊,清凉,酷	凉,炫,俊,清凉,酷
cultural	contents	OtherRelated	目录	目录
partial	detail	OtherRelated	细部,选派	细部,选派
pain	painful	OtherRelated	凄怆,惨痛,酸涩,痛苦,苦苦	凄怆,惨痛,酸涩,痛苦,苦苦
opportunity	ability	OtherRelated	才能,才,力,能,能力	才能,才,力,能,能力
expenditure	requirement	OtherRelated	要求,需求,诉求,需要,条件	要求,需求,诉求,需要,条件
faith	intentions	OtherRelated	心术	心术
momentum	burst	OtherRelated	决口,溃决,爆裂,阵,崩坏	决口,溃决,爆裂,阵,崩坏
punishment	cruel	OtherRelated	残,毒,残酷,粗暴,残忍	残,毒,残酷,粗暴,残忍
onerous	exacting	OtherRelated	苛,费工夫,从难从严	苛,费工夫,从难从严
tape	glue	OtherRelated	粘,胶水,黏,胶	粘,胶水,黏,胶
predecessors	ancestors	OtherRelated	先人,祖辈,上辈,显祖,老辈	先人,祖辈,上辈,显祖,老辈
tremor	epicenter	OtherRelated	震源	震源
litigation	order	OtherRelated	次,点,命令,第,令	次,点,命令,第,令
vein	connection	OtherRelated	联络,相连,连接,环节,联系	联络,相连,连接,环节,联系
airplane	crash	OtherRelated	当机,相撞,撞车,崩坏,速成	当机,相撞,撞车,崩坏,速成
questions	subjects	OtherRelated	臣妾	臣妾
preference	taste	OtherRelated	趣味,口感,味,尝	趣味,口感,味,尝
seduction	charm	OtherRelated	丰,美色,风趣,韵,魅力	丰,美色,风趣,韵,魅力
fishes	river	OtherRelated	河,川,水,江,河流	河,川,水,江,河流
fleet	formation	OtherRelated	队列,编队,队形,阵型,兵团	队列,编队,队形,阵型,兵团
interview	visits	OtherRelated	人次	人次
gas	greenhouse	OtherRelated	洞子,温室,花房,暖房	洞子,温室,花房,暖房
executioner	perpetrator	OtherRelated	行凶者,犯罪者	行凶者,犯罪者
mega	fabulous	OtherRelated	极好	极好
virtualization	virtual	OtherRelated	无形,虚,虚拟,假想	无形,虚,虚拟,假想
bias	error	OtherRelated	故障,误差,谬误,错误,差	故障,误差,谬误,错误,差
complicated	compound	OtherRelated	合成,配制,复,复合,大院	合成,配制,复,复合,大院
pain	bereavement	OtherRelated	哀失,丧亲,哀伤	哀失,丧亲,哀伤
employers	pattern	OtherRelated	模型,模式,程式,式,方式	模型,模式,程式,式,方式
far	additional	OtherRelated	补充,额外,新增,附加,另外	补充,额外,新增,附加,另外
investigation	screening	OtherRelated	甄别考试,筛检,场次,筛查,甄别	甄别考试,筛检,场次,筛查,甄别
amar	moon	OtherRelated	月,婵娟,卫星,阴,蟾	月,婵娟,卫星,阴,蟾
babe	sweetheart	OtherRelated	心上人,恋人,甜心,意中人,情人	心上人,恋人,甜心,意中人,情人
statement	disclosure	OtherRelated	揭露	揭露
evaluation	measurement	OtherRelated	大小,量度,尺寸,度量衡,计量	大小,量度,尺寸,度量衡,计量
transit	road	OtherRelated	线路,公路,道,道路,路	线路,公路,道,道路,路
illustration	image	OtherRelated	影像,画面,形象,像,图像	影像,画面,形象,像,图像
entrance	junction	OtherRelated	接头,交叉点,交汇处,岔口	接头,交叉点,交汇处,岔口
narrative	historical	OtherRelated	历史上	历史上
puberty	adolescence	OtherRelated	早岁,青年期,早年,青春期	早岁,青年期,早年,青春期
speed	sensitivity	OtherRelated	敏感性,灵敏度	敏感性,灵敏度
ballot	question	OtherRelated	问题,质,质疑,讯,疑问	问题,质,质疑,讯,疑问
experience	knowledge	OtherRelated	认识,智,知识,智慧,识	认识,智,知识,智慧,识
intensity	momentum	OtherRelated	势头,动量,势,声势	势头,动量,势,声势
manpower	expertise	OtherRelated	专业性	专业性
interface	relation	OtherRelated	关系,联系,戚谊	关系,联系,戚谊
libertarian	liberal	OtherRelated	自由派,弘,优渥,慷慨	自由派,弘,优渥,慷慨
discover	finding	OtherRelated	发现物	发现物
transporter	operator	OtherRelated	运营商,操作者,操作员,主子,算子	运营商,操作者,操作员,主子,算子
myriad	plenty	OtherRelated	充裕,宽裕,优裕,丰足,丰裕	充裕,宽裕,优裕,丰足,丰裕
milestone	fundamental	OtherRelated	基本,元,根本,基波	基本,元,根本,基波
bad	severe	OtherRelated	严重,严,严厉,严肃,剧	严重,严,严厉,严肃,剧
visit	mission	OtherRelated	任务,传道部,使命,差	任务,传道部,使命,差
guest	invite	OtherRelated	征,约,邀请,请,将	征,约,邀请,请,将
target	projection	OtherRelated	突起部,预估,突起,射影	突起部,预估,突起,射影
technical	assistance	OtherRelated	救助,帮助,助力,援手,援助	救助,帮助,助力,援手,援助
distant	long	OtherRelated	漫漫,多头,曼,长,悠久	漫漫,多头,曼,长,悠久
interpretation	newsletter	OtherRelated	简讯	简讯
delegated	delegation	OtherRelated	代表团,参访团,一行,代表队	代表团,参访团,一行,代表队
light	candle	OtherRelated	蜡,蜡烛,烛	蜡,蜡烛,烛
nights	eve	OtherRelated	前夕,夏娃	前夕,夏娃
performance	practice	OtherRelated	做法,练,演,实际,实践	做法,练,演,实际,实践
reasonable	moderate	OtherRelated	节制,平和,缓和,温和,中常	节制,平和,缓和,温和,中常
offspring	creature	OtherRelated	禽兽,生命,生灵	禽兽,生命,生灵
cute	adorable	OtherRelated	萌萌哒,憨态可掬,萌,可爱,卡哇伊	萌萌哒,憨态可掬,萌,可爱,卡哇伊
suspension	failure	OtherRelated	故障,失败,试错,滑铁卢	故障,失败,试错,滑铁卢
buddhist	temple	OtherRelated	庙,宫,圣殿,寺庙,寺院	庙,宫,圣殿,寺庙,寺院
champion	matching	OtherRelated	连连看,匹配,配合	连连看,匹配,配合
garner	gather	OtherRelated	总,会,团,罗,集	总,会,团,罗,集
fought	fight	OtherRelated	战,打,战斗,作战	战,打,战斗,作战
connection	route	OtherRelated	路线,路径,路程,行程,路	路线,路径,路程,行程,路
block	obstruction	OtherRelated	障碍,梗死,阻碍	障碍,梗死,阻碍
nationalist	nationalism	OtherRelated	民族主义,国家主义	民族主义,国家主义
lowest	low	OtherRelated	低廉,矮,低迷,低矮,低	低廉,矮,低迷,低矮,低
insightful	lucid	OtherRelated	头脑清楚	头脑清楚
verse	rhyme	OtherRelated	韵母,押韵,韵,尾音,韵脚	韵母,押韵,韵,尾音,韵脚
cap	limitations	OtherRelated	局限性	局限性
struggle	lot	OtherRelated	地皮,阄,批量	地皮,阄,批量
cart	wagon	OtherRelated	勒勒车,车皮	勒勒车,车皮
palestinian	gaza	OtherRelated	加沙	加沙
image	screen	OtherRelated	藩,画面,上演,上映,放映	藩,画面,上演,上映,放映
conservation	maintenance	OtherRelated	维修,保养	维修,保养
deliver	pose	OtherRelated	造型,身态,人模狗样,摆造型,作态	造型,身态,人模狗样,摆造型,作态
hierarchy	ranking	OtherRelated	排行,排名,班,排列次序,排名榜	排行,排名,班,排列次序,排名榜
nursery	nurse	OtherRelated	护理,看护,疗养,护士,哺乳	护理,看护,疗养,护士,哺乳
explosion	accident	OtherRelated	意外,长短,意外事故,事故,变故	意外,长短,意外事故,事故,变故
director	macao	OtherRelated	澳门	澳门
motivation	boost	OtherRelated	促进,增压,鼓舞,标榜,提振	促进,增压,鼓舞,标榜,提振
ship	send	OtherRelated	送,去,派遣,使,派	送,去,派遣,使,派
allocation	balance	OtherRelated	兼顾,余额,平衡,抵,权衡	兼顾,余额,平衡,抵,权衡
heartless	insensitive	OtherRelated	不解风情,麻木,神经大条,麻木不仁	不解风情,麻木,神经大条,麻木不仁
conception	plan	OtherRelated	设计,计划,图	设计,计划,图
estate	housing	OtherRelated	住房,居第	住房,居第
swimming	championship	OtherRelated	冠军赛,公开赛	冠军赛,公开赛
major	severe	OtherRelated	严重,严,严厉,严肃,剧	严重,严,严厉,严肃,剧
horror	emotion	OtherRelated	情志,感情,情,情感,感	情志,感情,情,情感,感
station	post	OtherRelated	提出,职位,公告,贴,职务	提出,职位,公告,贴,职务
fall	performance	OtherRelated	表现,演出,性能,表演,场次	表现,演出,性能,表演,场次
transport	environment	OtherRelated	环境,情境,周围	环境,情境,周围
unusual	abnormal	OtherRelated	非正常,变态,异常,反常,乖	非正常,变态,异常,反常,乖
representative	president	OtherRelated	国家主席,总统,大总统,校长	国家主席,总统,大总统,校长
free	intention	OtherRelated	意图,心,机,打算,意	意图,心,机,打算,意
entomology	insect	OtherRelated	昆虫,虫子,蝮	昆虫,虫子,蝮
record	folder	OtherRelated	夹,夹子,文件夹,资料夹,卷宗	夹,夹子,文件夹,资料夹,卷宗
unite	cohesiveness	OtherRelated	凝聚力	凝聚力
miracle	surprise	OtherRelated	掩,惊讶,惊怖,揜	掩,惊讶,惊怖,揜
orientation	guidance	OtherRelated	指引,指导,教导,训迪	指引,指导,教导,训迪
sponsor	fan	OtherRelated	粉丝,爱好者,球迷,扇	粉丝,爱好者,球迷,扇
proof	probation	OtherRelated	试用期,缓刑	试用期,缓刑
submissions	communication	OtherRelated	交际,通信,交流	交际,通信,交流
landmark	key	OtherRelated	钥匙,调,重点,关键,键	钥匙,调,重点,关键,键
basket	game	OtherRelated	把戏,野味,游戏	把戏,野味,游戏
khan	kahn	OtherRelated	卡恩	卡恩
bar	barcode	OtherRelated	条码,条形码	条码,条形码
problem	subject	OtherRelated	主体,学科,主题,议题,标题	主体,学科,主题,议题,标题
drains	empty	OtherRelated	唐,空洞,空,白	唐,空洞,空,白
drop	dash	OtherRelated	突,激荡,冲刺,闯	突,激荡,冲刺,闯
bonding	adhesion	OtherRelated	沾黏,黏着力,粘连,黏着	沾黏,黏着力,粘连,黏着
inability	incompetence	OtherRelated	无能	无能
mental	services	OtherRelated	劳务	劳务
speaker	conference	OtherRelated	会晤,会议,座谈会,谈判	会晤,会议,座谈会,谈判
tribunal	chamber	OtherRelated	硐室	硐室
time	atmosphere	OtherRelated	空气,气氛,气象,大气,气候	空气,气氛,气象,大气,气候
purposeful	steadfast	OtherRelated	刚毅,踏踏实实,笃志,不移,踏实	刚毅,踏踏实实,笃志,不移,踏实
tradition	practice	OtherRelated	做法,练,演,实际,实践	做法,练,演,实际,实践
academy	school	OtherRelated	学校,学院,门,宗,派	学校,学院,门,宗,派
inauguration	plant	OtherRelated	种植,种,厂,植物,植株	种植,种,厂,植物,植株
postponed	delayed	OtherRelated	晚点,迟,误点	晚点,迟,误点
railways	sector	OtherRelated	板块,区块,环节	板块,区块,环节
sewage	drainage	OtherRelated	流失,引流,排水渠,泄流	流失,引流,排水渠,泄流
drink	firewood	OtherRelated	柴草,樵,柴,木柴,柴火	柴草,樵,柴,木柴,柴火
job	insurance	OtherRelated	保险,燕梳	保险,燕梳
lead	deliver	OtherRelated	送,作出,致,交付,交给	送,作出,致,交付,交给
epidemic	rash	OtherRelated	疹,狷,妄,率,狂躁	疹,狷,妄,率,狂躁
threshold	ceiling	OtherRelated	天花,天花板,棚顶,顶棚,天棚	天花,天花板,棚顶,顶棚,天棚
line	time	OtherRelated	时候,期间,时间,回,时	时候,期间,时间,回,时
work	director	OtherRelated	主任,经理,导演,董,总监	主任,经理,导演,董,总监
disciples	believers	OtherRelated	信众	信众
harvest	species	OtherRelated	物种,菌种,种,种类	物种,菌种,种,种类
wonderful	crack	OtherRelated	精锐,裂缝,裂,缝,空隙	精锐,裂缝,裂,缝,空隙
selection	stage	OtherRelated	台,场,段,阶段,期	台,场,段,阶段,期
solutions	alternative	OtherRelated	选择,替代品,另类	选择,替代品,另类
blame	label	OtherRelated	标签,冠以,帽子,标,签	标签,冠以,帽子,标,签
chairman	chair	OtherRelated	幻椅式,椅,椅子,坐椅	幻椅式,椅,椅子,坐椅
gear	fishing	OtherRelated	渔捞	渔捞
income	taxes	OtherRelated	税	税
task	duty	OtherRelated	责任,义务,任务,职,职责	责任,义务,任务,职,职责
tobacco	advertising	OtherRelated	广告宣传	广告宣传
compound	building	OtherRelated	建筑物,大楼,房屋,建筑,馆	建筑物,大楼,房屋,建筑,馆
started	start	OtherRelated	发动,开始,发起,起,开	发动,开始,发起,起,开
degree	graduation	OtherRelated	分度,毕业	分度,毕业
simple	arithmetic	OtherRelated	算术,算法	算术,算法
existence	establishment	OtherRelated	机关	机关
cure	treat	OtherRelated	对,处理,看,治疗,请	对,处理,看,治疗,请
emphasis	attention	OtherRelated	注目,关注,青睐,注意力,眼球	注目,关注,青睐,注意力,眼球
depots	plants	OtherRelated	卉,花木,草木	卉,花木,草木
declaration	announcement	OtherRelated	启事,公报,公告,文告,告示	启事,公报,公告,文告,告示
forecast	newsletter	OtherRelated	简讯	简讯
retired	retirement	OtherRelated	退休	退休
patch	attach	OtherRelated	附带,挜,连接,附	附带,挜,连接,附
set	television	OtherRelated	电视,银屏	电视,银屏
utility	infrastructure	OtherRelated	公共设施,基础结构,架构,基础设施,基建	公共设施,基础结构,架构,基础设施,基建
design	author	OtherRelated	作家,创作者,作者,撰稿人,创办者	作家,创作者,作者,撰稿人,创办者
diplomatic	material	OtherRelated	物质,材质,材料,器材,资料	物质,材质,材料,器材,资料
elected	mandate	OtherRelated	委任统治,授权范围	委任统治,授权范围
blackmail	ransom	OtherRelated	赎金,赎价,赎款,赎	赎金,赎价,赎款,赎
insight	theory	OtherRelated	原理,理论,说法,论,理念	原理,理论,说法,论,理念
measurement	standard	OtherRelated	则,标准,水平,规范,格	则,标准,水平,规范,格
alan	professional	OtherRelated	高职,专业,职业,执业,好手	高职,专业,职业,执业,好手
mess	order	OtherRelated	次,点,命令,第,令	次,点,命令,第,令
concern	relevant	OtherRelated	相干,相关,贴题,相应,归口	相干,相关,贴题,相应,归口
bring	foster	OtherRelated	义,培养,干,寄,抚养	义,培养,干,寄,抚养
currently	nowadays	OtherRelated	现今,当今,现在,眼时,如今	现今,当今,现在,眼时,如今
parameter	watermark	OtherRelated	水印	水印
civilizations	culture	OtherRelated	文化,培养,人文,文,文明	文化,培养,人文,文,文明
land	fall	OtherRelated	掉,倒,攻陷,下降	掉,倒,攻陷,下降
package	agenda	OtherRelated	议程	议程
intention	move	OtherRelated	着,运动,移动,行动,走	着,运动,移动,行动,走
formula	frame	OtherRelated	回合,画面,格,框架,架	回合,画面,格,框架,架
screen	breed	OtherRelated	育种,培养,培育,品种,繁殖	育种,培养,培育,品种,繁殖
research	federal	OtherRelated	联邦,联邦制	联邦,联邦制
question	time	OtherRelated	时候,期间,时间,回,时	时候,期间,时间,回,时
long	exhaustive	OtherRelated	浩繁,详尽无遗,周延,详尽	浩繁,详尽无遗,周延,详尽
suitcase	handbag	OtherRelated	皮包,手包,提包	皮包,手包,提包
safety	security	OtherRelated	安,安全,抵押品,安全性	安,安全,抵押品,安全性
crisis	industry	OtherRelated	实业,业,行业,产业,工业	实业,业,行业,产业,工业
concentration	strength	OtherRelated	劲,强度,实力,力量,力	劲,强度,实力,力量,力
sharpness	intensity	OtherRelated	强度,烈度,强弱	强度,烈度,强弱
cheap	lousy	OtherRelated	蹩脚,肏蛋,破,操蛋	蹩脚,肏蛋,破,操蛋
unaware	ignorant	OtherRelated	蒙,盲目,侗,暗,无知	蒙,盲目,侗,暗,无知
description	picture	OtherRelated	照片,相,画,画面,图	照片,相,画,画面,图
cry	weep	OtherRelated	泫,哭,涕泣,哭泣,落泪	泫,哭,涕泣,哭泣,落泪
release	submission	OtherRelated	束身	束身
reproduction	mate	OtherRelated	匹,配偶,配,伴侣,偶	匹,配偶,配,伴侣,偶
arsenic	compound	OtherRelated	合成,配制,复,复合,大院	合成,配制,复,复合,大院
vote	outcome	OtherRelated	输赢,终局,究竟,结果	输赢,终局,究竟,结果
deploy	station	OtherRelated	站,台,驻地,驻扎,屯	站,台,驻地,驻扎,屯
activities	active	OtherRelated	活跃,主动,活动,活性,积极	活跃,主动,活动,活性,积极
role	gender	OtherRelated	性别,性	性别,性
price	grain	OtherRelated	纹,粒子,年,谷	纹,粒子,年,谷
bloody	deadly	OtherRelated	致死性,致命,致死,横尸遍野	致死性,致命,致死,横尸遍野
blending	distributor	OtherRelated	批发商,经销商,分销商,配送者,配电器	批发商,经销商,分销商,配送者,配电器
screenwriter	playwright	OtherRelated	戏剧家,剧作家	戏剧家,剧作家
statements	lectures	OtherRelated	讲辞	讲辞
camera	surveillance	OtherRelated	监视	监视
mine	drainage	OtherRelated	流失,引流,排水渠,泄流	流失,引流,排水渠,泄流
