judgmental	judgement	OtherRelated	निर्णय	निर्णय
attract	attractive	OtherRelated	आकर्षक	आकर्षक
repression	aggression	OtherRelated	आक्रामकता	आक्रामकता
assault	aggression	OtherRelated	आक्रामकता	आक्रामकता
ssc	css	OtherRelated	सीएसएस	सीएसएस
moment	instance	OtherRelated	इंस्टैंस,उदाहरण	इंस्टैंस,उदाहरण
wheat	harvest	OtherRelated	खेती,कटाई	खेती,कटाई
openness	discovery	OtherRelated	खोज,डिस्कवरी	खोज,डिस्कवरी
plant	output	OtherRelated	आउटपुट	आउटपुट
insult	slap	OtherRelated	थप्पड़,तमाचा	थप्पड़,तमाचा
mainstream	main	OtherRelated	मुख्य,मेन,प्रमुख	मुख्य,मेन,प्रमुख
killer	perpetrator	OtherRelated	UNK_HI	UNK_HI
agent	uniform	OtherRelated	यूनिफॉर्म,यूनिफार्म,वर्दी	यूनिफॉर्म,यूनिफार्म,वर्दी
advantage	abuse	OtherRelated	दुरुपयोग,दुरूपयोग,दुर्व्यवहार,गाली	दुरुपयोग,दुरूपयोग,दुर्व्यवहार,गाली
girls	talent	OtherRelated	प्रतिभा,हुनर	प्रतिभा,हुनर
chairs	lecture	OtherRelated	व्याख्यान,लेक्चर	व्याख्यान,लेक्चर
submission	material	OtherRelated	वस्तु,पदार्थ,सामग्री	वस्तु,पदार्थ,सामग्री
horror	worry	OtherRelated	चिंता	चिंता
today	nowadays	OtherRelated	आजकल	आजकल
expression	appearance	OtherRelated	प्रकटन,रूप	प्रकटन,रूप
investigation	question	OtherRelated	प्रश्न,सवाल	प्रश्न,सवाल
penalty	shootout	OtherRelated	गोलीबारी	गोलीबारी
profiling	portrait	OtherRelated	पोर्ट्रेट	पोर्ट्रेट
fact	truth	OtherRelated	सत्य,सच,सच्चाई	सत्य,सच,सच्चाई
exciting	nice	OtherRelated	नाइस	नाइस
settlement	liquidation	OtherRelated	परिसमापन,समापन	परिसमापन,समापन
english	cultural	OtherRelated	सांस्कृतिक	सांस्कृतिक
proposal	motion	OtherRelated	गति	गति
officer	registrar	OtherRelated	रजिस्ट्रार	रजिस्ट्रार
award	recognition	OtherRelated	मान्यता	मान्यता
sectors	districts	OtherRelated	जिले	जिले
diy	suri	OtherRelated	सूरी	सूरी
functional	work	OtherRelated	कार्यालय,काम,कार्य	कार्यालय,काम,कार्य
reliance	unit	OtherRelated	यूनिट,इकाई,ईकाई	यूनिट,इकाई,ईकाई
recording	tape	OtherRelated	टेप	टेप
codification	compilation	OtherRelated	संकलन	संकलन
wonderful	exciting	OtherRelated	उत्साहजनक,रोमांचक	उत्साहजनक,रोमांचक
presentations	speaker	OtherRelated	वक्ता,अध्यक्ष,स्पीकर	वक्ता,अध्यक्ष,स्पीकर
city	capitals	OtherRelated	शीर्षों,कैपिटल,राजधानी	शीर्षों,कैपिटल,राजधानी
rigid	flexible	OtherRelated	लचीले,लचीला,लचीली	लचीले,लचीला,लचीली
openness	regularity	OtherRelated	नियमितता	नियमितता
uncertainty	opacity	OtherRelated	अस्पष्टता,अपारदर्शिता	अस्पष्टता,अपारदर्शिता
decisive	purposeful	OtherRelated	उद्देश्यपूर्ण	उद्देश्यपूर्ण
discord	friction	OtherRelated	घर्षण	घर्षण
park	conservation	OtherRelated	संरक्षण	संरक्षण
team	college	OtherRelated	कॉलेज	कॉलेज
audience	orientation	OtherRelated	दिशा,अभिविन्यास	दिशा,अभिविन्यास
exploits	taps	OtherRelated	टैप	टैप
diesel	gas	OtherRelated	गैस	गैस
tenant	population	OtherRelated	जनसंख्या,आबादी,जनसांख्यिकी	जनसंख्या,आबादी,जनसांख्यिकी
wagon	basket	OtherRelated	टोकरी,बास्केट	टोकरी,बास्केट
manufacturer	processor	OtherRelated	प्रोसेसर	प्रोसेसर
suitable	interesting	OtherRelated	रोचक,दिलचस्प	रोचक,दिलचस्प
posing	raising	OtherRelated	उठाना,उठाने	उठाना,उठाने
label	term	OtherRelated	पद	पद
surprised	surprising	OtherRelated	आश्चर्यजनक	आश्चर्यजनक
fiance	husband	OtherRelated	पति	पति
severe	serious	OtherRelated	गंभीर	गंभीर
pane	pad	OtherRelated	UNK_HI	UNK_HI
orders	slogans	OtherRelated	नारे	नारे
serious	enormous	OtherRelated	प्रचुर,अत्यंत,विशाल	प्रचुर,अत्यंत,विशाल
visits	operations	OtherRelated	संचालन,परिचालन	संचालन,परिचालन
joker	joke	OtherRelated	जोक,मज़ाक,मजाक,चुटकुला	जोक,मज़ाक,मजाक,चुटकुला
house	garage	OtherRelated	गैराज,गैरेज	गैराज,गैरेज
rector	dean	OtherRelated	डीन	डीन
cry	tear	OtherRelated	अश्रु,आंसू	अश्रु,आंसू
alignment	railroad	OtherRelated	रेलमार्ग,रेलरोड	रेलमार्ग,रेलरोड
hala	halle	OtherRelated	हैल	हैल
blessing	benefit	OtherRelated	फायदा,लाभ	फायदा,लाभ
team	contingent	OtherRelated	निर्भर	निर्भर
vocational	specialist	OtherRelated	विशेषज्ञ	विशेषज्ञ
completed	played	OtherRelated	निभाई	निभाई
intensely	deep	OtherRelated	दीप,गहरी,गहरा,गहन	दीप,गहरी,गहरा,गहन
proprietary	classified	OtherRelated	वर्गीकृत	वर्गीकृत
announcements	proclamation	OtherRelated	उदघोषणा	उदघोषणा
cabinet	container	OtherRelated	कंटेनर,धारक,पात्र,संग्राहक	कंटेनर,धारक,पात्र,संग्राहक
administration	dose	OtherRelated	खुराक	खुराक
ice	snowy	OtherRelated	UNK_HI	UNK_HI
argument	case	OtherRelated	केस,मामला	केस,मामला
blades	sheet	OtherRelated	शीट,चादर	शीट,चादर
guide	instruction	OtherRelated	निर्देश	निर्देश
section	law	OtherRelated	कानून,विधि	कानून,विधि
presentations	records	OtherRelated	रिकॉर्ड	रिकॉर्ड
life	residence	OtherRelated	आवास,निवास	आवास,निवास
bridge	bring	OtherRelated	लाओ	लाओ
drop	diminishing	OtherRelated	घटाते	घटाते
maker	craftsman	OtherRelated	UNK_HI	UNK_HI
fighting	fire	OtherRelated	फायर,अग्नि,आग	फायर,अग्नि,आग
blockage	traffic	OtherRelated	ट्रैफिक,यातायात,ट्रैफ़िक	ट्रैफिक,यातायात,ट्रैफ़िक
recording	take	OtherRelated	लें,ले,लो	लें,ले,लो
sadness	pain	OtherRelated	दर्द,पीड़ा	दर्द,पीड़ा
scales	balance	OtherRelated	बैलेंस,संतुलन	बैलेंस,संतुलन
tier	thirds	OtherRelated	तिहाई	तिहाई
footsteps	trace	OtherRelated	ट्रेस	ट्रेस
hiring	tender	OtherRelated	टेंडर	टेंडर
desk	classroom	OtherRelated	कक्षा	कक्षा
sweet	affectionate	OtherRelated	स्नेही	स्नेही
backing	leadership	OtherRelated	नेतृत्व	नेतृत्व
infrastructure	burdens	OtherRelated	बोझ	बोझ
governing	power	OtherRelated	पावर,शक्ति	पावर,शक्ति
chosen	picked	OtherRelated	उठाई	उठाई
peak	everest	OtherRelated	एवरेस्ट	एवरेस्ट
qualification	qualified	OtherRelated	योग्य	योग्य
breakdown	range	OtherRelated	सीमा,दायरा	सीमा,दायरा
entries	scriptures	OtherRelated	शास्त्रों	शास्त्रों
travel	jet	OtherRelated	जेट	जेट
argument	thesis	OtherRelated	लेख	लेख
arrival	arrives	OtherRelated	आगमन	आगमन
money	deposit	OtherRelated	जमा	जमा
empathy	understanding	OtherRelated	समझ,समझना	समझ,समझना
jobs	women	OtherRelated	औरतों,स्त्रियाँ,महिलाएँ,महिलाएं,महिलाओं	औरतों,स्त्रियाँ,महिलाएँ,महिलाएं,महिलाओं
boatman	boat	OtherRelated	नौका,नाव	नौका,नाव
thrill	excitation	OtherRelated	UNK_HI	UNK_HI
fun	amusement	OtherRelated	मनोरंजन	मनोरंजन
literature	reading	OtherRelated	पढ़ना,पढना	पढ़ना,पढना
wrong	dad	OtherRelated	पिताजी,डैड	पिताजी,डैड
fund	division	OtherRelated	विभाग,विभाजन,प्रभाग	विभाग,विभाजन,प्रभाग
exploitation	production	OtherRelated	उत्पादन	उत्पादन
protection	security	OtherRelated	मिलावट,सुरक्षा	मिलावट,सुरक्षा
prize	fellowship	OtherRelated	फेलोशिप	फेलोशिप
mongolia	mongols	OtherRelated	मंगोलिया,मंगोल	मंगोलिया,मंगोल
shelling	firing	OtherRelated	फायरिंग	फायरिंग
lukewarm	cool	OtherRelated	मस्त,कूल	मस्त,कूल
cultural	contents	OtherRelated	विषयवस्तु,सामग्री	विषयवस्तु,सामग्री
partial	detail	OtherRelated	विवरण	विवरण
pain	painful	OtherRelated	दर्दनाक,दुखद	दर्दनाक,दुखद
cost	fares	OtherRelated	किराए	किराए
opportunity	ability	OtherRelated	क्षमता	क्षमता
expenditure	requirement	OtherRelated	जरुरत,आवश्यकता	जरुरत,आवश्यकता
faith	intentions	OtherRelated	मंशा,इरादों	मंशा,इरादों
weep	cringe	OtherRelated	चापलूसी	चापलूसी
momentum	burst	OtherRelated	फट,बर्स्ट	फट,बर्स्ट
punishment	cruel	OtherRelated	क्रूर,बेदर्द	क्रूर,बेदर्द
onerous	exacting	OtherRelated	सख़्त	सख़्त
tape	glue	OtherRelated	गोंद	गोंद
predecessors	ancestors	OtherRelated	पूर्वजों,पूर्वजो	पूर्वजों,पूर्वजो
harmony	harmoniously	OtherRelated	समरस	समरस
contest	prix	OtherRelated	प्रिक्स	प्रिक्स
seeding	planting	OtherRelated	रोपण	रोपण
transport	passengers	OtherRelated	यात्रियों,यात्री	यात्रियों,यात्री
tremor	epicenter	OtherRelated	उपरिकेंद्र	उपरिकेंद्र
litigation	order	OtherRelated	क्रम,ऑर्डर,आदेश,अनुक्रम	क्रम,ऑर्डर,आदेश,अनुक्रम
vein	connection	OtherRelated	कनेक्शन	कनेक्शन
airplane	crash	OtherRelated	क्रेश,क्रैश	क्रेश,क्रैश
questions	subjects	OtherRelated	प्रजा,विषय	प्रजा,विषय
preference	taste	OtherRelated	स्वाद	स्वाद
seduction	charm	OtherRelated	आकर्षण	आकर्षण
fishes	river	OtherRelated	नदी	नदी
directed	requested	OtherRelated	निवेदित,अनुरोधित	निवेदित,अनुरोधित
fleet	formation	OtherRelated	गठन	गठन
interview	visits	OtherRelated	विज़िट	विज़िट
gas	greenhouse	OtherRelated	ग्रीनहाउस	ग्रीनहाउस
executioner	perpetrator	OtherRelated	UNK_HI	UNK_HI
mega	fabulous	OtherRelated	शानदार,विस्मयकारी	शानदार,विस्मयकारी
virtualization	virtual	OtherRelated	आभासी	आभासी
bias	error	OtherRelated	त्रुटि,गलती	त्रुटि,गलती
complicated	compound	OtherRelated	यौगिक	यौगिक
pain	bereavement	OtherRelated	वियोग	वियोग
setup	adjustments	OtherRelated	समायोजन	समायोजन
associates	relationships	OtherRelated	रिश्ते,रिश्तों,संबंध	रिश्ते,रिश्तों,संबंध
employers	pattern	OtherRelated	प्रतिकृति,प्रतिमान,पैटर्न	प्रतिकृति,प्रतिमान,पैटर्न
far	additional	OtherRelated	अतिरिक्त	अतिरिक्त
investigation	screening	OtherRelated	स्क्रीनिंग	स्क्रीनिंग
amar	moon	OtherRelated	चन्द्रमा,चाँद,चन्द्र,चांद,चंद्रमा	चन्द्रमा,चाँद,चन्द्र,चांद,चंद्रमा
babe	sweetheart	OtherRelated	जानेमन	जानेमन
statement	disclosure	OtherRelated	प्रकटीकरण	प्रकटीकरण
evaluation	measurement	OtherRelated	मूल्यांकन,माप,मापन	मूल्यांकन,माप,मापन
transit	road	OtherRelated	रोड,सड़क	रोड,सड़क
illustration	image	OtherRelated	छवि,प्रतिबिम्ब,चित्र	छवि,प्रतिबिम्ब,चित्र
entrance	junction	OtherRelated	जंक्शन	जंक्शन
leading	acclaimed	OtherRelated	UNK_HI	UNK_HI
narrative	historical	OtherRelated	ऐतिहासिक	ऐतिहासिक
puberty	adolescence	OtherRelated	किशोरावस्था	किशोरावस्था
speed	sensitivity	OtherRelated	संवेदनशीलता	संवेदनशीलता
ballot	question	OtherRelated	प्रश्न,सवाल	प्रश्न,सवाल
experience	knowledge	OtherRelated	ज्ञान	ज्ञान
instrumentation	toolkit	OtherRelated	टूलकिट	टूलकिट
multilingual	multilingualism	OtherRelated	बहुभाषिकता	बहुभाषिकता
intensity	momentum	OtherRelated	संवेग,आवेग	संवेग,आवेग
manpower	expertise	OtherRelated	विशेषज्ञता	विशेषज्ञता
interface	relation	OtherRelated	रिश्ता,सम्बन्ध,संबंध	रिश्ता,सम्बन्ध,संबंध
libertarian	liberal	OtherRelated	लिबरल,उदार	लिबरल,उदार
discover	finding	OtherRelated	ढूंढना	ढूंढना
heritage	richness	OtherRelated	अमीरी	अमीरी
alert	enrollment	OtherRelated	नामांकन	नामांकन
transporter	operator	OtherRelated	आपरेटर,ऑपरेटर	आपरेटर,ऑपरेटर
myriad	plenty	OtherRelated	काफी	काफी
milestone	fundamental	OtherRelated	मूलभूत,आधारभूत	मूलभूत,आधारभूत
bad	severe	OtherRelated	कठोर	कठोर
line	helpline	OtherRelated	हेल्पलाइन	हेल्पलाइन
visit	mission	OtherRelated	मिशन	मिशन
guest	invite	OtherRelated	आमंत्रण	आमंत्रण
target	projection	OtherRelated	प्रक्षेप	प्रक्षेप
technical	assistance	OtherRelated	सहायता	सहायता
distant	long	OtherRelated	लंबी,लंबा,लम्बी	लंबी,लंबा,लम्बी
mdp	candidates	OtherRelated	उम्मीदवार	उम्मीदवार
interpretation	newsletter	OtherRelated	न्यूजलेटर	न्यूजलेटर
delegated	delegation	OtherRelated	प्रतिनिधिमंडल	प्रतिनिधिमंडल
expires	expiration	OtherRelated	समाप्ति	समाप्ति
light	candle	OtherRelated	कैंडल,मोमबत्ती	कैंडल,मोमबत्ती
nights	eve	OtherRelated	संध्या	संध्या
performance	practice	OtherRelated	प्रथा,अभ्यास	प्रथा,अभ्यास
reasonable	moderate	OtherRelated	मॉडरेट	मॉडरेट
offspring	creature	OtherRelated	प्राणी	प्राणी
cute	adorable	OtherRelated	आराध्य	आराध्य
suspension	failure	OtherRelated	असफल,नाकामी,असफलता,विफलता	असफल,नाकामी,असफलता,विफलता
buddhist	temple	OtherRelated	मन्दिर,मंदिर,टेम्पल	मन्दिर,मंदिर,टेम्पल
champion	matching	OtherRelated	मैचिंग,मिलान	मैचिंग,मिलान
garner	gather	OtherRelated	एकत्रित	एकत्रित
fought	fight	OtherRelated	झगडा,लड़ाई,लड़ो	झगडा,लड़ाई,लड़ो
connection	route	OtherRelated	मार्ग,रूट	मार्ग,रूट
block	obstruction	OtherRelated	रूकावट,रुकावट	रूकावट,रुकावट
nationalist	nationalism	OtherRelated	राष्ट्रवाद	राष्ट्रवाद
lowest	low	OtherRelated	निम्न,कम	निम्न,कम
insightful	lucid	OtherRelated	सुबोध	सुबोध
verse	rhyme	OtherRelated	छंद	छंद
leadership	administrators	OtherRelated	व्यवस्थापक,प्रशासकों	व्यवस्थापक,प्रशासकों
pad	pane	OtherRelated	फलक	फलक
cap	limitations	OtherRelated	सीमाएं	सीमाएं
struggle	lot	OtherRelated	लॉट	लॉट
cart	wagon	OtherRelated	वैगन	वैगन
salesmen	dealers	OtherRelated	डीलर	डीलर
palestinian	gaza	OtherRelated	गाजा	गाजा
image	screen	OtherRelated	परदा,स्क्रीन	परदा,स्क्रीन
conservation	maintenance	OtherRelated	रखरखाव,मेंटेनेंस	रखरखाव,मेंटेनेंस
deliver	pose	OtherRelated	मुद्रा,पोज़	मुद्रा,पोज़
hierarchy	ranking	OtherRelated	रैंकिंग	रैंकिंग
nursery	nurse	OtherRelated	नर्स	नर्स
elections	voting	OtherRelated	मतदान	मतदान
piles	batteries	OtherRelated	बैटरी	बैटरी
explosion	accident	OtherRelated	दुर्घटना	दुर्घटना
director	macao	OtherRelated	मकाओ	मकाओ
motivation	boost	OtherRelated	बूस्ट	बूस्ट
ship	send	OtherRelated	भेजें	भेजें
allocation	balance	OtherRelated	बैलेंस,संतुलन	बैलेंस,संतुलन
heartless	insensitive	OtherRelated	असंवेदनशील	असंवेदनशील
awareness	advocacy	OtherRelated	वकालत	वकालत
conception	plan	OtherRelated	प्लान,योजना	प्लान,योजना
estate	housing	OtherRelated	हाउसिंग,आवास	हाउसिंग,आवास
swimming	championship	OtherRelated	चैम्पियनशिप,चैंपियनशिप	चैम्पियनशिप,चैंपियनशिप
major	severe	OtherRelated	कठोर	कठोर
sevilla	juventus	OtherRelated	जुवेंटस	जुवेंटस
horror	emotion	OtherRelated	भावना,जज्बात	भावना,जज्बात
station	post	OtherRelated	पोस्ट	पोस्ट
fall	performance	OtherRelated	निष्पादन,प्रदर्शन	निष्पादन,प्रदर्शन
transport	environment	OtherRelated	वातावरण,परिवेश,एनवायरनमेंट,पर्यावरण	वातावरण,परिवेश,एनवायरनमेंट,पर्यावरण
hand	completion	OtherRelated	समाप्ति,पूर्णता	समाप्ति,पूर्णता
unusual	abnormal	OtherRelated	असामान्य	असामान्य
directions	divisions	OtherRelated	विभाजन	विभाजन
representative	president	OtherRelated	प्रदेशाध्यक्ष,राष्ट्रपति,अध्यक्ष	प्रदेशाध्यक्ष,राष्ट्रपति,अध्यक्ष
management	completion	OtherRelated	समाप्ति,पूर्णता	समाप्ति,पूर्णता
free	intention	OtherRelated	इरादा,इरादे	इरादा,इरादे
entomology	insect	OtherRelated	कीट	कीट
record	folder	OtherRelated	फोल्डर,फ़ोल्डर	फोल्डर,फ़ोल्डर
unite	cohesiveness	OtherRelated	संसक्ति	संसक्ति
tournament	debut	OtherRelated	डेब्यू	डेब्यू
miracle	surprise	OtherRelated	सरप्राइज़,आश्चर्य	सरप्राइज़,आश्चर्य
orientation	guidance	OtherRelated	मार्गदर्शन	मार्गदर्शन
sponsor	fan	OtherRelated	फ़ैन,पंखा,प्रशंसक	फ़ैन,पंखा,प्रशंसक
applications	app	OtherRelated	ऐप,एप्लिकेशन	ऐप,एप्लिकेशन
proof	probation	OtherRelated	परिवीक्षा	परिवीक्षा
submissions	communication	OtherRelated	संचार	संचार
landmark	key	OtherRelated	चाबी,कुंजी	चाबी,कुंजी
basket	game	OtherRelated	गेम,खेल	गेम,खेल
khan	kahn	OtherRelated	UNK_HI	UNK_HI
bar	barcode	OtherRelated	बारकोड	बारकोड
problem	subject	OtherRelated	विषय	विषय
drains	empty	OtherRelated	रिक्त,खाली	रिक्त,खाली
drop	dash	OtherRelated	डैश	डैश
bonding	adhesion	OtherRelated	UNK_HI	UNK_HI
inability	incompetence	OtherRelated	अक्षमता	अक्षमता
mental	services	OtherRelated	सेवाएँ,सेवाएं	सेवाएँ,सेवाएं
deduction	chosen	OtherRelated	चुनी	चुनी
speaker	conference	OtherRelated	सम्मेलन	सम्मेलन
mysterious	unexplained	OtherRelated	अस्पष्टीकृत	अस्पष्टीकृत
tribunal	chamber	OtherRelated	चैंबर,कक्ष	चैंबर,कक्ष
time	atmosphere	OtherRelated	वातावरण,वायुमण्डल,वायुमंडल,माहौल	वातावरण,वायुमण्डल,वायुमंडल,माहौल
tests	missiles	OtherRelated	मिसाइलों,मिसाइल,मिसाइलें	मिसाइलों,मिसाइल,मिसाइलें
purposeful	steadfast	OtherRelated	वफ़ादार	वफ़ादार
tradition	practice	OtherRelated	प्रथा,अभ्यास	प्रथा,अभ्यास
academy	school	OtherRelated	विद्यालय,स्कूल	विद्यालय,स्कूल
inauguration	plant	OtherRelated	पौधे,पौधा,पादप,संयंत्र	पौधे,पौधा,पादप,संयंत्र
scenes	theaters	OtherRelated	थिएटर	थिएटर
postponed	delayed	OtherRelated	देरी,विलंबित,विलम्बित	देरी,विलंबित,विलम्बित
railways	sector	OtherRelated	सेक्टर	सेक्टर
sewage	drainage	OtherRelated	नाले	नाले
drink	firewood	OtherRelated	ईधन	ईधन
job	insurance	OtherRelated	बीमा,बीमे	बीमा,बीमे
lead	deliver	OtherRelated	उद्धार	उद्धार
epidemic	rash	OtherRelated	दानों,खाज	दानों,खाज
almond	kernels	OtherRelated	गुठली	गुठली
threshold	ceiling	OtherRelated	छत	छत
line	time	OtherRelated	वक़्त,वक्त,समय	वक़्त,वक्त,समय
led	pursued	OtherRelated	धड़ा	धड़ा
work	director	OtherRelated	निर्देशक,निदेशक	निर्देशक,निदेशक
disciples	believers	OtherRelated	ईमानवालों	ईमानवालों
harvest	species	OtherRelated	प्रजातियां,प्रजाति	प्रजातियां,प्रजाति
wonderful	crack	OtherRelated	दरार,क्रैक	दरार,क्रैक
selection	stage	OtherRelated	चरण,स्टेज	चरण,स्टेज
solutions	alternative	OtherRelated	वैकल्पिक	वैकल्पिक
blame	label	OtherRelated	लेबल	लेबल
chairman	chair	OtherRelated	कुर्सी	कुर्सी
gear	fishing	OtherRelated	फ़िशिंग	फ़िशिंग
income	taxes	OtherRelated	करों,कर	करों,कर
task	duty	OtherRelated	कर्तव्य,ड्यूटी	कर्तव्य,ड्यूटी
lecturers	presenter	OtherRelated	प्रस्तुतकर्ता	प्रस्तुतकर्ता
endorsement	memberships	OtherRelated	सदस्यताएँ	सदस्यताएँ
refreshment	beverages	OtherRelated	पेय	पेय
tobacco	advertising	OtherRelated	विज्ञापन	विज्ञापन
compound	building	OtherRelated	बिल्डिंग,भवन	बिल्डिंग,भवन
started	start	OtherRelated	आरंभ,प्रारंभ	आरंभ,प्रारंभ
active	militant	OtherRelated	उग्रवादी	उग्रवादी
degree	graduation	OtherRelated	स्नातक	स्नातक
simple	arithmetic	OtherRelated	गणित	गणित
existence	establishment	OtherRelated	स्थापना	स्थापना
gallon	gal	OtherRelated	UNK_HI	UNK_HI
cure	treat	OtherRelated	इलाज,ट्रीट,दावत	इलाज,ट्रीट,दावत
emphasis	attention	OtherRelated	ध्यान	ध्यान
depots	plants	OtherRelated	पौधे	पौधे
declaration	announcement	OtherRelated	घोषणा	घोषणा
utilities	tools	OtherRelated	उपकरण,औज़ार,टूल,टूल्स	उपकरण,औज़ार,टूल,टूल्स
forecast	newsletter	OtherRelated	न्यूजलेटर	न्यूजलेटर
missionary	evangelical	OtherRelated	धर्मान्तरण	धर्मान्तरण
retired	retirement	OtherRelated	संन्यास,सेवानिवृत्ति,रिटायरमेंट	संन्यास,सेवानिवृत्ति,रिटायरमेंट
patch	attach	OtherRelated	संलग्न	संलग्न
entertainment	sport	OtherRelated	खेल	खेल
set	television	OtherRelated	टेलीविजन,टीवी,दूरदर्शन,टेलीविज़न	टेलीविजन,टीवी,दूरदर्शन,टेलीविज़न
utility	infrastructure	OtherRelated	अवसंरचना	अवसंरचना
design	author	OtherRelated	रचयिता,लेखक	रचयिता,लेखक
diplomatic	material	OtherRelated	वस्तु,पदार्थ,सामग्री	वस्तु,पदार्थ,सामग्री
elected	mandate	OtherRelated	आदेश,जनादेश	आदेश,जनादेश
blackmail	ransom	OtherRelated	फिरौती	फिरौती
insight	theory	OtherRelated	सिद्धांत,सिद्धान्त	सिद्धांत,सिद्धान्त
